,time,person_name,phone,email,company,role,application_status
975,2022-05-10T11:05:03.154817,Mirabel Thelma,3980938301,Mirabel.Thelma@hotmail.io,Cone Printer Corporation,Principal Ideation Technician,waiting for interview
976,2022-05-26T08:03:43.154823,Mirabel Thelma,3980938301,Mirabel.Thelma@hotmail.io,Cone Printer Corporation,Principal Ideation Technician,offer sent
977,2022-05-06T13:15:55.155623,Skye Farah,6952495767,Skye.Farah@aol.io,Cone Printer Corporation,Principal Ideation Technician,applied
978,2022-05-18T11:47:05.155626,Skye Farah,6952495767,Skye.Farah@aol.io,Cone Printer Corporation,Principal Ideation Technician,waiting for interview
979,2022-05-19T14:09:29.155629,Skye Farah,6952495767,Skye.Farah@aol.io,Cone Printer Corporation,Principal Ideation Technician,offer sent
980,2022-05-26T14:05:39.155620,Skye Farah,6952495767,Skye.Farah@aol.io,Cone Printer Corporation,Principal Ideation Technician,hired
981,2022-05-05T14:18:14.156767,Lucia Libbie,1213326996,Lucia.Libbie@msn.net,Cone Printer Corporation,Principal Ideation Technician,applied
982,2022-05-27T10:11:10.156770,Lucia Libbie,1213326996,Lucia.Libbie@msn.net,Cone Printer Corporation,Principal Ideation Technician,disqualified
983,2022-05-03T14:28:12.157052,Esperanza Paris,1573882210,Esperanza.Paris@protonmail.biz,Cone Printer Corporation,Principal Ideation Technician,applied
984,2022-05-17T08:01:11.157058,Esperanza Paris,1573882210,Esperanza.Paris@protonmail.biz,Cone Printer Corporation,Principal Ideation Technician,waiting for interview
985,2022-05-20T09:32:50.157055,Esperanza Paris,1573882210,Esperanza.Paris@protonmail.biz,Cone Printer Corporation,Principal Ideation Technician,offer sent
986,2022-05-20T14:25:32.157049,Esperanza Paris,1573882210,Esperanza.Paris@protonmail.biz,Cone Printer Corporation,Principal Ideation Technician,offer rejected
987,2022-05-23T10:05:51.146233,Marlena Ira,8150839795,Marlena.Ira@gmail.io,Cone Printer Corporation,Regional Identity Administrator,applied
988,2022-05-26T08:48:17.146244,Marlena Ira,8150839795,Marlena.Ira@gmail.io,Cone Printer Corporation,Regional Identity Administrator,waiting for interview
989,2022-05-01T08:05:46.154721,Laura Julissa,6280733860,Laura.Julissa@protonmail.io,Cone Printer Corporation,Regional Identity Administrator,applied
990,2022-05-07T11:00:41.154724,Laura Julissa,6280733860,Laura.Julissa@protonmail.io,Cone Printer Corporation,Regional Identity Administrator,waiting for interview
991,2022-05-23T09:32:16.154727,Laura Julissa,6280733860,Laura.Julissa@protonmail.io,Cone Printer Corporation,Regional Identity Administrator,disqualified
992,2022-05-06T14:44:43.156742,Ainsleigh Elise,2059284583,Ainsleigh.Elise@att.io,Cone Printer Corporation,Regional Identity Administrator,applied
993,2022-05-16T13:55:51.156745,Ainsleigh Elise,2059284583,Ainsleigh.Elise@att.io,Cone Printer Corporation,Regional Identity Administrator,waiting for interview
994,2022-05-21T14:40:45.156739,Ainsleigh Elise,2059284583,Ainsleigh.Elise@att.io,Cone Printer Corporation,Regional Identity Administrator,offer sent
995,2022-05-07T08:42:45.146268,Maisy Sally,7230757613,Maisy.Sally@gmail.io,Cone Printer Corporation,Dynamic Team Developer,applied
996,2022-05-18T13:40:19.146289,Maisy Sally,7230757613,Maisy.Sally@gmail.io,Cone Printer Corporation,Dynamic Team Developer,waiting for interview
997,2022-05-22T13:13:16.146279,Maisy Sally,7230757613,Maisy.Sally@gmail.io,Cone Printer Corporation,Dynamic Team Developer,offer sent
998,2022-05-25T09:17:19.146302,Maisy Sally,7230757613,Maisy.Sally@gmail.io,Cone Printer Corporation,Dynamic Team Developer,offer rejected
999,2022-05-10T12:42:07.148461,Anisa Darcey,9634727120,Anisa.Darcey@hotmail.biz,Cone Printer Corporation,Dynamic Team Developer,applied
1000,2022-05-15T12:01:22.148450,Anisa Darcey,9634727120,Anisa.Darcey@hotmail.biz,Cone Printer Corporation,Dynamic Team Developer,disqualified
1003,2022-05-01T10:03:50.150805,Kyleigh Aarushi,8772084646,Kyleigh.Aarushi@gmail.biz,Cone Printer Corporation,Dynamic Team Developer,applied
1004,2022-05-12T08:31:04.150816,Kyleigh Aarushi,8772084646,Kyleigh.Aarushi@gmail.biz,Cone Printer Corporation,Dynamic Team Developer,waiting for interview
1005,2022-05-12T14:42:42.150826,Kyleigh Aarushi,8772084646,Kyleigh.Aarushi@gmail.biz,Cone Printer Corporation,Dynamic Team Developer,offer sent
1006,2022-04-28T13:42:32.153316,Shawn Everly,3584423630,Shawn.Everly@aol.cc,Cone Printer Corporation,Dynamic Team Developer,applied
1007,2022-05-11T09:51:35.153327,Shawn Everly,3584423630,Shawn.Everly@aol.cc,Cone Printer Corporation,Dynamic Team Developer,waiting for interview
1008,2022-05-12T08:32:17.153346,Shawn Everly,3584423630,Shawn.Everly@aol.cc,Cone Printer Corporation,Dynamic Team Developer,offer sent
1009,2022-05-12T12:07:51.153336,Shawn Everly,3584423630,Shawn.Everly@aol.cc,Cone Printer Corporation,Dynamic Team Developer,hired
1010,2022-05-07T09:47:46.154305,Lexia Katherine,9948946681,Lexia.Katherine@gmail.com,Cone Printer Corporation,Dynamic Team Developer,applied
1011,2022-05-08T08:56:15.154302,Lexia Katherine,9948946681,Lexia.Katherine@gmail.com,Cone Printer Corporation,Dynamic Team Developer,waiting for interview
1012,2022-05-15T09:19:16.154298,Lexia Katherine,9948946681,Lexia.Katherine@gmail.com,Cone Printer Corporation,Dynamic Team Developer,offer sent
1016,2022-04-27T11:53:36.146348,Jerri Karina,5635204690,Jerri.Karina@att.cc,Cone Printer Corporation,Corporate Configuration Engineer,applied
1017,2022-05-07T14:38:53.146338,Jerri Karina,5635204690,Jerri.Karina@att.cc,Cone Printer Corporation,Corporate Configuration Engineer,waiting for interview
1018,2022-05-16T08:11:20.146358,Jerri Karina,5635204690,Jerri.Karina@att.cc,Cone Printer Corporation,Corporate Configuration Engineer,offer sent
1019,2022-05-22T14:49:33.146328,Jerri Karina,5635204690,Jerri.Karina@att.cc,Cone Printer Corporation,Corporate Configuration Engineer,hired
1024,2022-05-03T08:37:16.153992,Elisabeth Margie,8798643258,Elisabeth.Margie@protonmail.biz,Cone Printer Corporation,Corporate Configuration Engineer,applied
1025,2022-05-13T08:36:56.153985,Elisabeth Margie,8798643258,Elisabeth.Margie@protonmail.biz,Cone Printer Corporation,Corporate Configuration Engineer,waiting for interview
1026,2022-05-23T14:27:28.153989,Elisabeth Margie,8798643258,Elisabeth.Margie@protonmail.biz,Cone Printer Corporation,Corporate Configuration Engineer,disqualified
1038,2022-04-28T10:19:57.156295,Thea Noemi,8885202408,Thea.Noemi@protonmail.com,Cone Printer Corporation,Corporate Configuration Engineer,applied
1039,2022-04-29T14:36:59.156359,Jaylene Jacinta,3967595301,Jaylene.Jacinta@hotmail.cc,Cone Printer Corporation,Corporate Configuration Engineer,applied
1040,2022-05-03T10:22:39.156365,Jaylene Jacinta,3967595301,Jaylene.Jacinta@hotmail.cc,Cone Printer Corporation,Corporate Configuration Engineer,waiting for interview
1041,2022-05-11T10:00:50.156362,Jaylene Jacinta,3967595301,Jaylene.Jacinta@hotmail.cc,Cone Printer Corporation,Corporate Configuration Engineer,offer sent
1042,2022-05-26T13:14:50.156369,Jaylene Jacinta,3967595301,Jaylene.Jacinta@hotmail.cc,Cone Printer Corporation,Corporate Configuration Engineer,hired
1047,2022-04-27T13:42:13.156551,Oprah Kloe,4250872313,Oprah.Kloe@sbcglobal.biz,Cone Printer Corporation,Corporate Configuration Engineer,applied
1048,2022-04-30T09:15:41.156554,Oprah Kloe,4250872313,Oprah.Kloe@sbcglobal.biz,Cone Printer Corporation,Corporate Configuration Engineer,disqualified
1049,2022-05-19T09:50:25.146390,Hermione Dinah,1200042496,Hermione.Dinah@hotmail.biz,Cone Printer Corporation,International Mobility Executive,applied
1050,2022-05-20T11:13:31.146379,Hermione Dinah,1200042496,Hermione.Dinah@hotmail.biz,Cone Printer Corporation,International Mobility Executive,waiting for interview
1058,2022-05-02T13:40:41.155805,Astrid Chenille,9612886604,Astrid.Chenille@aol.com,Cone Printer Corporation,International Mobility Executive,applied
1059,2022-05-17T08:23:12.155811,Astrid Chenille,9612886604,Astrid.Chenille@aol.com,Cone Printer Corporation,International Mobility Executive,waiting for interview
1060,2022-05-23T08:03:34.155808,Astrid Chenille,9612886604,Astrid.Chenille@aol.com,Cone Printer Corporation,International Mobility Executive,offer sent
1061,2022-05-07T14:55:55.156210,Margie Delaney,7580103423,Margie.Delaney@protonmail.com,Cone Printer Corporation,International Mobility Executive,applied
1064,2022-04-29T11:04:38.146438,Janae Monique,4481886226,Janae.Monique@msn.io,Cone Printer Corporation,Internal Security Supervisor,applied
1065,2022-05-01T08:32:51.146414,Janae Monique,4481886226,Janae.Monique@msn.io,Cone Printer Corporation,Internal Security Supervisor,waiting for interview
1066,2022-05-13T12:16:11.146448,Janae Monique,4481886226,Janae.Monique@msn.io,Cone Printer Corporation,Internal Security Supervisor,offer sent
1067,2022-05-19T11:19:43.146428,Janae Monique,4481886226,Janae.Monique@msn.io,Cone Printer Corporation,Internal Security Supervisor,offer rejected
1068,2022-04-30T10:28:55.147797,Julianne Selina,8025912372,Julianne.Selina@protonmail.io,Cone Printer Corporation,Internal Security Supervisor,applied
1069,2022-05-02T13:15:25.147820,Julianne Selina,8025912372,Julianne.Selina@protonmail.io,Cone Printer Corporation,Internal Security Supervisor,waiting for interview
1070,2022-05-14T08:57:34.147841,Julianne Selina,8025912372,Julianne.Selina@protonmail.io,Cone Printer Corporation,Internal Security Supervisor,offer sent
1071,2022-05-26T10:31:41.147830,Julianne Selina,8025912372,Julianne.Selina@protonmail.io,Cone Printer Corporation,Internal Security Supervisor,hired
1072,2022-05-09T10:10:18.153687,Simran Gisselle,4235022156,Simran.Gisselle@hotmail.biz,Cone Printer Corporation,Internal Security Supervisor,applied
1073,2022-04-28T08:20:48.153869,Elyza Delany,9255084895,Elyza.Delany@hotmail.io,Cone Printer Corporation,Internal Security Supervisor,applied
1074,2022-05-08T09:22:22.153865,Elyza Delany,9255084895,Elyza.Delany@hotmail.io,Cone Printer Corporation,Internal Security Supervisor,waiting for interview
1075,2022-05-15T12:17:02.153858,Elyza Delany,9255084895,Elyza.Delany@hotmail.io,Cone Printer Corporation,Internal Security Supervisor,offer sent
1076,2022-05-18T09:10:47.153861,Elyza Delany,9255084895,Elyza.Delany@hotmail.io,Cone Printer Corporation,Internal Security Supervisor,hired
1078,2022-04-30T11:07:05.154890,Loretta Bryony,5938984491,Loretta.Bryony@sbcglobal.cc,Cone Printer Corporation,Internal Security Supervisor,applied
1079,2022-05-22T10:26:03.154886,Loretta Bryony,5938984491,Loretta.Bryony@sbcglobal.cc,Cone Printer Corporation,Internal Security Supervisor,waiting for interview
1080,2022-04-29T13:36:05.155595,Milena Frankie,9023955642,Milena.Frankie@protonmail.net,Cone Printer Corporation,Internal Security Supervisor,applied
1081,2022-05-16T13:25:32.155598,Milena Frankie,9023955642,Milena.Frankie@protonmail.net,Cone Printer Corporation,Internal Security Supervisor,waiting for interview
1082,2022-04-30T10:24:13.155917,Allison Cassia,6027811218,Allison.Cassia@gmail.com,Cone Printer Corporation,Internal Security Supervisor,applied
1083,2022-05-13T09:49:55.155910,Allison Cassia,6027811218,Allison.Cassia@gmail.com,Cone Printer Corporation,Internal Security Supervisor,waiting for interview
1084,2022-05-19T13:03:00.155913,Allison Cassia,6027811218,Allison.Cassia@gmail.com,Cone Printer Corporation,Internal Security Supervisor,offer sent
1085,2022-05-10T13:35:58.156138,Misty Arlette,2906379911,Misty.Arlette@sbcglobal.net,Cone Printer Corporation,Internal Security Supervisor,applied
1086,2022-05-20T10:23:17.156145,Misty Arlette,2906379911,Misty.Arlette@sbcglobal.net,Cone Printer Corporation,Internal Security Supervisor,waiting for interview
1087,2022-05-26T12:05:36.156142,Misty Arlette,2906379911,Misty.Arlette@sbcglobal.net,Cone Printer Corporation,Internal Security Supervisor,offer sent
1088,2022-05-03T11:56:54.146471,Suzette Lea,4819853467,Suzette.Lea@sbcglobal.net,Cone Printer Corporation,Dynamic Branding Supervisor,applied
1089,2022-05-12T11:06:59.146491,Suzette Lea,4819853467,Suzette.Lea@sbcglobal.net,Cone Printer Corporation,Dynamic Branding Supervisor,waiting for interview
1090,2022-05-20T08:06:02.146481,Suzette Lea,4819853467,Suzette.Lea@sbcglobal.net,Cone Printer Corporation,Dynamic Branding Supervisor,offer sent
1091,2022-04-30T08:55:00.149902,Beccy Meg,2172890177,Beccy.Meg@sbcglobal.cc,Cone Printer Corporation,Dynamic Branding Supervisor,applied
1092,2022-05-04T11:06:13.149893,Beccy Meg,2172890177,Beccy.Meg@sbcglobal.cc,Cone Printer Corporation,Dynamic Branding Supervisor,waiting for interview
1093,2022-05-06T10:05:33.149874,Beccy Meg,2172890177,Beccy.Meg@sbcglobal.cc,Cone Printer Corporation,Dynamic Branding Supervisor,offer sent
1094,2022-05-08T13:47:51.150016,Janis Alisa,2910101189,Janis.Alisa@hotmail.com,Cone Printer Corporation,Dynamic Branding Supervisor,applied
1095,2022-05-21T09:59:53.150005,Janis Alisa,2910101189,Janis.Alisa@hotmail.com,Cone Printer Corporation,Dynamic Branding Supervisor,disqualified
1096,2022-05-11T09:24:10.150315,Mae Cadence,8439656249,Mae.Cadence@sbcglobal.com,Cone Printer Corporation,Dynamic Branding Supervisor,applied
1097,2022-05-11T12:38:41.150325,Mae Cadence,8439656249,Mae.Cadence@sbcglobal.com,Cone Printer Corporation,Dynamic Branding Supervisor,waiting for interview
1098,2022-05-17T09:01:51.150303,Mae Cadence,8439656249,Mae.Cadence@sbcglobal.com,Cone Printer Corporation,Dynamic Branding Supervisor,disqualified
1099,2022-05-08T12:06:02.153661,Samara Orlaith,2774189959,Samara.Orlaith@att.biz,Cone Printer Corporation,Dynamic Branding Supervisor,applied
1100,2022-05-13T08:22:45.153657,Samara Orlaith,2774189959,Samara.Orlaith@att.biz,Cone Printer Corporation,Dynamic Branding Supervisor,waiting for interview
1101,2022-05-16T08:54:11.153664,Samara Orlaith,2774189959,Samara.Orlaith@att.biz,Cone Printer Corporation,Dynamic Branding Supervisor,offer sent
1102,2022-05-01T11:45:26.154395,Hermine Xena,6954753244,Hermine.Xena@sbcglobal.biz,Cone Printer Corporation,Dynamic Branding Supervisor,applied
1103,2022-05-03T14:34:57.154399,Hermine Xena,6954753244,Hermine.Xena@sbcglobal.biz,Cone Printer Corporation,Dynamic Branding Supervisor,waiting for interview
1104,2022-05-13T12:55:09.154405,Hermine Xena,6954753244,Hermine.Xena@sbcglobal.biz,Cone Printer Corporation,Dynamic Branding Supervisor,offer sent
1105,2022-05-25T09:20:54.154402,Hermine Xena,6954753244,Hermine.Xena@sbcglobal.biz,Cone Printer Corporation,Dynamic Branding Supervisor,hired
1106,2022-05-07T13:16:52.155402,Kira Nanette,7968072936,Kira.Nanette@msn.biz,Cone Printer Corporation,Dynamic Branding Supervisor,applied
1109,2022-05-05T09:53:21.146523,Kayley Gloria,5175736240,Kayley.Gloria@sbcglobal.cc,Cone Printer Corporation,Direct Marketing Developer,applied
1110,2022-05-12T09:25:58.146512,Kayley Gloria,5175736240,Kayley.Gloria@sbcglobal.cc,Cone Printer Corporation,Direct Marketing Developer,waiting for interview
1111,2022-05-18T13:45:16.146532,Kayley Gloria,5175736240,Kayley.Gloria@sbcglobal.cc,Cone Printer Corporation,Direct Marketing Developer,disqualified
1112,2022-05-26T08:01:17.147774,Charis Leanne,9375757873,Charis.Leanne@sbcglobal.cc,Cone Printer Corporation,Direct Marketing Developer,applied
1113,2022-05-11T14:00:32.148431,Shreya Alexa,6507718932,Shreya.Alexa@gmail.com,Cone Printer Corporation,Direct Marketing Developer,applied
1114,2022-05-25T14:02:50.148422,Shreya Alexa,6507718932,Shreya.Alexa@gmail.com,Cone Printer Corporation,Direct Marketing Developer,waiting for interview
1115,2022-05-26T10:24:08.148411,Shreya Alexa,6507718932,Shreya.Alexa@gmail.com,Cone Printer Corporation,Direct Marketing Developer,offer sent
1124,2022-05-24T09:52:56.152171,Giovanna Katniss,3046702879,Giovanna.Katniss@sbcglobal.net,Cone Printer Corporation,Direct Marketing Developer,applied
1125,2022-05-25T10:33:34.152161,Giovanna Katniss,3046702879,Giovanna.Katniss@sbcglobal.net,Cone Printer Corporation,Direct Marketing Developer,waiting for interview
1128,2022-04-27T08:18:27.156563,Kira Josie,2453130388,Kira.Josie@protonmail.cc,Cone Printer Corporation,Direct Marketing Developer,applied
1129,2022-05-13T13:12:34.156567,Kira Josie,2453130388,Kira.Josie@protonmail.cc,Cone Printer Corporation,Direct Marketing Developer,waiting for interview
1130,2022-05-22T11:50:03.156570,Kira Josie,2453130388,Kira.Josie@protonmail.cc,Cone Printer Corporation,Direct Marketing Developer,offer sent
